_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
73285481,5,-2,0.36,"""I can't tell"": 0.224
""Positive"": 0.225
""Tweet not related to weather condition"": 0.194
""Negative"": 0.357
",getting tan weather bad work inside
73285483,6,-2,0.53,"""I can't tell"": 0.155
""Neutral / author is just sharing information"": 0.316
""Negative"": 0.529
",rainy night warm lonely time sleep tomorrow shall challenge
73285487,5,-2,0.59,"""I can't tell"": 0.216
""Positive"": 0.198
""Negative"": 0.586
",reason feeling rb joints today gloomy weather
73285488,5,-2,0.61,"""Neutral / author is just sharing information"": 0.179
""Tweet not related to weather condition"": 0.208
""Negative"": 0.613
",scary weather y'all phew http
73285489,5,-2,0.4,"""Neutral / author is just sharing information"": 0.4
""Tweet not related to weather condition"": 0.197
""Negative"": 0.403
",rainy days mondays always get whoa deja vu
73285492,5,-2,0.82,"""Neutral / author is just sharing information"": 0.179
""Negative"": 0.821
",ment ment not goin outside num gonna num hot !
73285493,6,-2,0.64,"""Neutral / author is just sharing information"": 0.182
""Positive"": 0.174
""Negative"": 0.644
",leaving rainy portland brazil !
73285494,6,-2,1,"""Negative"": 1.0
",ment know weather crazy can't take much first lax game rain today
73285520,5,-2,1,"""Negative"": 1.0
",ment bad thing hot outside sitting next people smell class
73285524,5,-2,1,"""Negative"": 1.0
",:-( hate allergy season hot tea honey num degree weather
73285525,5,-2,1,"""Negative"": 1.0
",need go best buy wal mart just hot outside don't wanna move
73285531,5,-2,0.6,"""Neutral / author is just sharing information"": 0.396
""Negative"": 0.604
",ment snowed saturday now num degrees whatever ! warm weather want !
73285532,5,-2,1,"""Negative"": 1.0
",ugh ! florida killin right now weather
73285538,5,-2,0.61,"""Neutral / author is just sharing information"": 0.393
""Negative"": 0.607
",hey every one look im people texas threw tennessee ga look getting sever weather im talking tornados num
73285543,5,-2,0.79,"""I can't tell"": 0.214
""Negative"": 0.786
",oh snap ! national weather service came radio tornado warning ! ment
73285548,8,-2,0.52,"""I can't tell"": 0.131
""Neutral / author is just sharing information"": 0.353
""Negative"": 0.516
",ment seems happening megalopolis whatever happened num sunny spring weeks ?
73285552,5,-2,0.39,"""I can't tell"": 0.215
""Positive"": 0.194
""Tweet not related to weather condition"": 0.203
""Negative"": 0.387
",longing california sunshine
73285560,5,-2,1,"""Negative"": 1.0
",:/ person get sick warm weather
73285561,5,-2,1,"""Negative"": 1.0
",actually hot outside ment sick dis
73285563,5,-2,0.79,"""Tweet not related to weather condition"": 0.205
""Negative"": 0.795
",ment two things not go together humidity hair
73285575,5,-2,1,"""Negative"": 1.0
",hates thunderstorms cancelled plane flight looks like one night
73285576,6,-2,0.85,"""Positive"": 0.147
""Negative"": 0.853
",much ideas not enough action lately time big week weather permitting
73285578,5,-2,1,"""Negative"": 1.0
",not weather ordered
73285582,5,-2,0.79,"""Tweet not related to weather condition"": 0.209
""Negative"": 0.791
",straightened hair nothin dumb ass weather got
73285586,5,-2,1,"""Negative"": 1.0
",think dreary rainy weather putting damper monday bad case today !
73285594,6,-2,0.49,"""Neutral / author is just sharing information"": 0.152
""Positive"": 0.177
""Tweet not related to weather condition"": 0.177
""Negative"": 0.494
",;) ment underrated classic comedy ever ! watching repeat rainy gloomy evening
73285596,5,-2,1,"""Negative"": 1.0
",much sucks terrible weather perhaps thing keeping inside studying last weeks ever !
73285597,5,-2,1,"""Negative"": 1.0
",hot
73285598,5,-2,1,"""Negative"": 1.0
",stressful sad dreary rainy day watching puppy cam cheer http !
73285600,5,-2,1,"""Negative"": 1.0
",awful weather detroit
73285601,5,-2,0.64,"""I can't tell"": 0.19
""Neutral / author is just sharing information"": 0.173
""Negative"": 0.637
",damn hot outside biz
73285605,5,-2,0.61,"""I can't tell"": 0.205
""Positive"": 0.185
""Negative"": 0.611
",holy crap liquid falling sky ? drought rain
73285617,5,-2,0.59,"""Neutral / author is just sharing information"": 0.406
""Negative"": 0.594
",speech done think now rainy day
73285621,6,-2,0.5,"""Neutral / author is just sharing information"": 0.16
""I can't tell"": 0.34
""Negative"": 0.499
",wow cloudy rainy get drowsy !
73285628,5,-2,0.78,"""I can't tell"": 0.217
""Negative"": 0.783
",weather one second hot next cold next raining !
73285634,5,-2,0.8,"""Neutral / author is just sharing information"": 0.198
""Negative"": 0.802
",need better weather can get back golf fishing
73285638,5,-2,1,"""Negative"": 1.0
",hate weather !
73285641,5,-2,0.63,"""Neutral / author is just sharing information"": 0.374
""Negative"": 0.626
",hot shit not even gucci said burr weather
73285644,5,-2,0.41,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.383
""Negative"": 0.407
",ment lol gotta ! cold outside right ?
73285647,5,-2,1,"""Negative"": 1.0
",ment ugly hell dark overcast cold windy hopefully means rain though
73285650,5,-2,1,"""Negative"": 1.0
",driving thru storm scary wa ka
73285651,5,-2,1,"""Negative"": 1.0
",yeah weather not cooperating
73285652,5,-2,0.8,"""Tweet not related to weather condition"": 0.205
""Negative"": 0.795
",ment lmao got perfect excuse damned run hot ass weather love skin color lol
73285662,5,-2,0.4,"""Neutral / author is just sharing information"": 0.211
""I can't tell"": 0.199
""Tweet not related to weather condition"": 0.19
""Negative"": 0.4
",storm interrupt tv time storm warnings
73285667,5,-2,1,"""Negative"": 1.0
",hair went straight simba second walked outside humidity sucks
73285668,5,-2,0.8,"""Positive"": 0.195
""Negative"": 0.805
",okay love good thunderstorm ridiculous walk class tomorrow !
73285670,5,-2,1,"""Negative"": 1.0
",ok just straightened hair walked outside fro now lol really hot shit
73285685,5,-2,0.58,"""I can't tell"": 0.226
""Neutral / author is just sharing information"": 0.196
""Negative"": 0.578
",staying room day type weather smh
73285699,5,-2,0.58,"""Neutral / author is just sharing information"": 0.209
""I can't tell"": 0.215
""Negative"": 0.576
",hot outside ! num num inside fridge num num beer num num good thing fridge now
73285702,5,-2,1,"""Negative"": 1.0
",happy easter hate hot weather may need move
73285708,5,-2,1,"""Negative"": 1.0
",hot hang car lunch break leather seats black interior black shirt vegas weather whats ? http
73285717,5,-2,0.62,"""Tweet not related to weather condition"": 0.38
""Negative"": 0.62
",hot strom bleeding blood
73285718,5,-2,1,"""Negative"": 1.0
",went way japanese awful weather realize class cancelled today
73285723,5,-2,0.41,"""Neutral / author is just sharing information"": 0.39
""Tweet not related to weather condition"": 0.198
""Negative"": 0.413
",ment know can't catch break ! want like whole week nice weather around ! blah !
73285735,5,-2,1,"""Negative"": 1.0
",hate humidity makes nose stuffy doesn't le breathe
73285741,5,-2,1,"""Negative"": 1.0
",thinking ridding bike now cloudy chilly ! heck
73285744,6,-2,0.66,"""Neutral / author is just sharing information"": 0.167
""Tweet not related to weather condition"": 0.169
""Negative"": 0.664
",rip spring flower garden hopefully avoid hail storm next year
73285747,5,-2,0.83,"""Positive"": 0.175
""Negative"": 0.825
",don't want get outta bed im cold rainy
73285748,5,-2,0.41,"""Neutral / author is just sharing information"": 0.179
""I can't tell"": 0.201
""Positive"": 0.211
""Negative"": 0.409
",ment weather colorado may please back ?
73285749,5,-2,0.41,"""Neutral / author is just sharing information"": 0.2
""I can't tell"": 0.393
""Negative"": 0.407
",:| spring look weather
73285757,5,-2,0.79,"""Tweet not related to weather condition"": 0.209
""Negative"": 0.791
",ment im angry tired shit give sunshine give death
73285762,7,-2,0.85,"""Tweet not related to weather condition"": 0.147
""Negative"": 0.853
",taking clothes not putting ! freezing
73285763,5,-2,0.6,"""Neutral / author is just sharing information"": 0.401
""Negative"": 0.599
",hott today ! weather
73285765,5,-2,0.59,"""Neutral / author is just sharing information"": 0.411
""Negative"": 0.589
",stay safe ! crazy weather lately ! ment
73285769,5,-2,1,"""Negative"": 1.0
",:( ment hope fun sunny florida stuck lincoln num degrees rainy
73285770,5,-2,0.42,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.379
""Negative"": 0.42
",not gonna complain hot hate cold weather passion
73285771,5,-2,0.8,"""Tweet not related to weather condition"": 0.197
""Negative"": 0.803
",ment weather sucks http
73285775,5,-2,0.64,"""Neutral / author is just sharing information"": 0.364
""Negative"": 0.636
",birthday weekend rainy monday bed recover
73285780,5,-2,0.81,"""Neutral / author is just sharing information"": 0.193
""Negative"": 0.807
",will happen ? will weather duty tomorrow make day num ! severe storms ? ugh thinking http
73285803,5,-2,0.57,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.224
""Negative"": 0.567
",going home put shorts hot jeans
73285805,5,-2,1,"""Negative"": 1.0
",okay sunny raining just not persecution complex !
73285809,7,-2,0.68,"""Neutral / author is just sharing information"": 0.164
""I can't tell"": 0.157
""Negative"": 0.68
",humidity outside barely num
73285811,5,-2,0.61,"""Tweet not related to weather condition"": 0.387
""Negative"": 0.613
",ment miss hot truck sure want us now ? lol
73285816,5,-2,1,"""Negative"": 1.0
",ment come florida hot ugh hate hot weather wanna switch ?
73285817,5,-2,1,"""Negative"": 1.0
",ment not ready summer weather
73285820,7,-2,0.43,"""I can't tell"": 0.147
""Neutral / author is just sharing information"": 0.425
""Negative"": 0.428
",like num degrees outside
73285823,5,-2,0.8,"""I can't tell"": 0.201
""Negative"": 0.799
",rainy days make lazy tired
73285825,5,-2,0.58,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.208
""Negative"": 0.579
",ment hot outside ! not good time wear jeans
73285833,5,-2,1,"""Negative"": 1.0
",num degrees not even noon yet already hot enough !
73285841,8,-2,0.89,"""Positive"": 0.108
""Negative"": 0.892
",going brewers game tonight ! hopefully better weather fridays game awful !
73285844,5,-2,0.8,"""Neutral / author is just sharing information"": 0.202
""Negative"": 0.798
",ment nothing bout lol came back home cold rainy weather !
73285845,7,-2,0.73,"""I can't tell"": 0.151
""Tweet not related to weather condition"": 0.119
""Negative"": 0.73
",gone around snow prom night
73285854,5,-2,0.61,"""I can't tell"": 0.199
""Neutral / author is just sharing information"": 0.192
""Negative"": 0.609
",salt lake city staring snow guess didn't bring jacket insert dumb dumber line
73285859,5,-2,0.8,"""Neutral / author is just sharing information"": 0.2
""Negative"": 0.8
",ment hot get irritated easily
73285860,5,-2,0.62,"""Neutral / author is just sharing information"": 0.378
""Negative"": 0.622
",num skipped stop thus forcing walk times square corduroy pants boots num degree weather bright side num
73285864,5,-2,0.63,"""Neutral / author is just sharing information"": 0.372
""Negative"": 0.628
",ment yeah cause hot shit outside lol
73285866,5,-2,0.61,"""Neutral / author is just sharing information"": 0.201
""I can't tell"": 0.194
""Negative"": 0.605
",also feeling lazy cold rainy weather seems encourage kind behavior
73285867,6,-2,0.5,"""I can't tell"": 0.172
""Neutral / author is just sharing information"": 0.158
""Positive"": 0.172
""Negative"": 0.498
",watching crazy storm crying eyes right now lol
73285875,5,-2,0.59,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.206
""Negative"": 0.589
",ment outside dat hot ass weather
73285886,5,-2,1,"""Negative"": 1.0
",:/ weather sucks ass
73285887,5,-2,0.6,"""Neutral / author is just sharing information"": 0.22
""Tweet not related to weather condition"": 0.179
""Negative"": 0.601
",worried two babies sleeping downstairs heat turned fan back still ac temp read num hope fixed tomorrow
73285888,5,-2,0.6,"""Neutral / author is just sharing information"": 0.396
""Negative"": 0.604
",horseback riding rainy day
73285896,5,-2,0.79,"""I can't tell"": 0.214
""Negative"": 0.786
",hot side bout go like chain bo come
73285898,5,-2,0.8,"""Neutral / author is just sharing information"": 0.203
""Negative"": 0.797
",ment hot go got overheated cleaning ppl coming num gotta move boxes hard num
73285900,5,-2,1,"""Negative"": 1.0
",ment man wanted summer winter can't take cold weather
73285901,5,-2,0.58,"""Positive"": 0.208
""Tweet not related to weather condition"": 0.208
""Negative"": 0.584
",ment next fusion game home april num vs erie hope better weather game !
73285917,5,-2,0.4,"""Neutral / author is just sharing information"": 0.198
""I can't tell"": 0.198
""Positive"": 0.207
""Negative"": 0.396
",still fighting cold thing decided go walk rain nice perfect sarah next
73285919,5,-2,0.79,"""Tweet not related to weather condition"": 0.207
""Negative"": 0.793
",ment man thing blew kicked doors flooded campus num minutes thunderstorm moves fast
73285927,6,-2,1,"""Negative"": 1.0
",really don't like cold rainy days ! makes not want anything not good num shift ahead !
73285928,5,-2,0.59,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.197
""Negative"": 0.595
",ment cool got see parents ! weather gloomy ! sun us :o !
73285945,5,-2,1,"""Negative"": 1.0
",beginning think weather never going get hot ffs
73285946,5,-2,0.79,"""Tweet not related to weather condition"": 0.213
""Negative"": 0.787
",deciding time tonight don't really want go anywhere busy weekend weather !
73285953,5,-2,0.39,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.203
""Tweet not related to weather condition"": 0.213
""Negative"": 0.391
",magic perfect cure bad weather melancholy appears ment music rescue will save day !
73285955,5,-2,1,"""Negative"": 1.0
",really want wear tomorrow supposed num degrees boo
73285959,5,-2,1,"""Negative"": 1.0
",think storm bad ? least weren't holding sand wedge hands
73285960,5,-2,0.6,"""I can't tell"": 0.192
""Neutral / author is just sharing information"": 0.206
""Negative"": 0.601
",keep waiting better driving weather looks like just need get sailboat instead go downriver
