de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_08629,5,-1,0.58,"""I can't tell"": 0.579
""Positive"": 0.421
",ment know want pull across snowy streets new york romantic dianna likes romance
DE_CF4_08643,5,-1,0.43,"""Neutral / author is just sharing information"": 0.374
""I can't tell"": 0.428
""Negative"": 0.198
",cold outside !
DE_CF4_08684,5,-1,0.6,"""I can't tell"": 0.603
""Neutral / author is just sharing information"": 0.397
",kinda chilly outside
DE_CF4_08736,5,-1,0.42,"""I can't tell"": 0.419
""Neutral / author is just sharing information"": 0.391
""Negative"": 0.19
",ok mid west ! get save lives know cold http
DE_CF4_08757,5,-1,0.22,"""I can't tell"": 0.217
""Neutral / author is just sharing information"": 0.19
""Positive"": 0.199
""Tweet not related to weather condition"": 0.177
""Negative"": 0.217
",ment stay warm man !
DE_CF4_08813,5,-1,0.61,"""I can't tell"": 0.608
""Positive"": 0.19
""Tweet not related to weather condition"": 0.203
",ment wish time back cali gimme warm nice weather nudist day
DE_CF4_08972,5,-1,0.62,"""I can't tell"": 0.618
""Positive"": 0.2
""Tweet not related to weather condition"": 0.182
",ment ment ! cold
DE_CF4_08982,5,-1,0.37,"""I can't tell"": 0.365
""Neutral / author is just sharing information"": 0.212
""Positive"": 0.212
""Negative"": 0.212
",might cold raining still going da shop make lol bow
DE_CF4_08989,5,-1,0.39,"""Neutral / author is just sharing information"": 0.204
""I can't tell"": 0.388
""Tweet not related to weather condition"": 0.201
""Negative"": 0.207
",ment might freezing outside know warm inside love ok corny sorry
DE_CF4_09071,5,-1,0.42,"""Neutral / author is just sharing information"": 0.166
""I can't tell"": 0.417
""Positive"": 0.209
""Negative"": 0.209
",sunny hell
DE_CF4_09078,5,-1,0.61,"""Neutral / author is just sharing information"": 0.183
""I can't tell"": 0.608
""Negative"": 0.209
",not snow humidity
DE_CF4_09229,5,-1,0.63,"""Neutral / author is just sharing information"": 0.2
""I can't tell"": 0.628
""Tweet not related to weather condition"": 0.172
",ment welcome rainy day ? im not gentleman
DE_CF4_09302,5,-1,0.38,"""Neutral / author is just sharing information"": 0.183
""I can't tell"": 0.378
""Positive"": 0.215
""Negative"": 0.224
",m homemade veggie soup lunch toast cold outside !
DE_CF4_09340,5,-1,0.58,"""Neutral / author is just sharing information"": 0.42
""I can't tell"": 0.58
",ment looked experience don't think predicting num inches snow initially said dusting wise
DE_CF4_09446,5,-1,0.42,"""I can't tell"": 0.418
""Tweet not related to weather condition"": 0.383
""Negative"": 0.199
",random super bowl thoughts rather called steeler packer ? good thing cold weather teams stay indoors
DE_CF4_09451,5,-1,0.38,"""Neutral / author is just sharing information"": 0.202
""I can't tell"": 0.376
""Tweet not related to weather condition"": 0.203
""Negative"": 0.218
",venture back snowy abyss try hand snowman zeke ! thank goodness living
DE_CF4_09483,5,-1,0.43,"""I can't tell"": 0.429
""Neutral / author is just sharing information"": 0.215
""Tweet not related to weather condition"": 0.177
""Negative"": 0.179
",feel going rain like
DE_CF4_09488,5,-1,0.57,"""Neutral / author is just sharing information"": 0.433
""I can't tell"": 0.567
",thunderstorm
DE_CF4_09498,5,-1,0.6,"""I can't tell"": 0.601
""Positive"": 0.208
""Tweet not related to weather condition"": 0.191
",hey new stadium cold weather city experiment working ya ? sincerely residents
DE_CF4_09506,5,-1,0.57,"""Neutral / author is just sharing information"": 0.432
""I can't tell"": 0.568
",anybody willing share pictures experience snowstorm ?
DE_CF4_09530,5,-1,0.36,"""Neutral / author is just sharing information"": 0.217
""I can't tell"": 0.36
""Positive"": 0.217
""Negative"": 0.206
",ment ment get back july num num humidity bugs bigger small birds
DE_CF4_09552,6,-1,0.35,"""I can't tell"": 0.347
""Neutral / author is just sharing information"": 0.32
""Positive"": 0.16
""Tweet not related to weather condition"": 0.173
",ment rainy days always twilight days now always end napping middle movies
DE_CF4_09673,5,-1,0.22,"""I can't tell"": 0.218
""Neutral / author is just sharing information"": 0.218
""Positive"": 0.187
""Tweet not related to weather condition"": 0.159
""Negative"": 0.218
",going venture first time since storm century
DE_CF4_09699,5,-1,0.8,"""Neutral / author is just sharing information"": 0.203
""I can't tell"": 0.797
",lightning thunder durning snow storm wow !
DE_CF4_09712,5,-1,0.61,"""I can't tell"": 0.608
""Positive"": 0.192
""Negative"": 0.2
",;) maybe get studio see snowstorm fuss ! can't worse last year !
DE_CF4_09742,5,-1,0.43,"""Neutral / author is just sharing information"": 0.167
""I can't tell"": 0.429
""Positive"": 0.404
",ment folks gloating warm weather snow never http
DE_CF4_09800,5,-1,0.6,"""I can't tell"": 0.598
""Neutral / author is just sharing information"": 0.206
""Tweet not related to weather condition"": 0.196
",ment storm powerful hailstorm thunderstorm try snowstorm ooh think !
DE_CF4_09870,7,-1,0.31,"""Neutral / author is just sharing information"": 0.258
""I can't tell"": 0.308
""Tweet not related to weather condition"": 0.294
""Negative"": 0.14
",nut love ment jim cantore reacting thunder snow thing storm not http
DE_CF4_09871,5,-1,0.6,"""I can't tell"": 0.603
""Neutral / author is just sharing information"": 0.197
""Negative"": 0.2
",dude better snow rain need day see ment
DE_CF4_09931,5,-1,0.43,"""Neutral / author is just sharing information"": 0.37
""I can't tell"": 0.427
""Negative"": 0.203
",chemistry thunderstorm can say dedication
DE_CF4_10079,5,-1,0.43,"""Neutral / author is just sharing information"": 0.18
""I can't tell"": 0.427
""Negative"": 0.393
",;) dear ment please come back montreal soon warm cold weather !
DE_CF4_10110,5,-1,0.41,"""Neutral / author is just sharing information"": 0.201
""I can't tell"": 0.411
""Negative"": 0.388
",cant tell snowing just wind blowing snow looks damn cold
DE_CF4_10132,5,-1,0.43,"""Neutral / author is just sharing information"": 0.359
""I can't tell"": 0.433
""Tweet not related to weather condition"": 0.208
",think cold outside ? watch http
DE_CF4_10203,5,-1,0.41,"""Neutral / author is just sharing information"": 0.203
""I can't tell"": 0.406
""Negative"": 0.392
",just heard thunder middle snow storm geez !
DE_CF4_10221,5,-1,0.4,"""I can't tell"": 0.401
""Neutral / author is just sharing information"": 0.202
""Tweet not related to weather condition"": 0.205
""Negative"": 0.192
",ment set like shaking head knowing natural since feel external influence blizzard
DE_CF4_10342,5,-1,0.41,"""Neutral / author is just sharing information"": 0.187
""I can't tell"": 0.408
""Positive"": 0.197
""Negative"": 0.209
",miss warm feeling get face walk outside sun
DE_CF4_10346,5,-1,0.63,"""I can't tell"": 0.625
""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.163
",room put snow eastern waterways beckon http water ocean snowstorm northeast
DE_CF4_10409,5,-1,0.4,"""Neutral / author is just sharing information"": 0.198
""I can't tell"": 0.397
""Positive"": 0.214
""Tweet not related to weather condition"": 0.192
",hanging wood stove mention staying warm cozy cold snowy day ?
DE_CF4_10522,5,-1,0.42,"""Neutral / author is just sharing information"": 0.205
""I can't tell"": 0.417
""Tweet not related to weather condition"": 0.378
",run cold rain snow
DE_CF4_10536,5,-1,0.58,"""I can't tell"": 0.577
""Neutral / author is just sharing information"": 0.2
""Negative"": 0.223
",ment will always take num num humidity thinking constant storms taking physical emotional toll
DE_CF4_10576,5,-1,0.6,"""Neutral / author is just sharing information"": 0.197
""I can't tell"": 0.597
""Tweet not related to weather condition"": 0.206
",rain like thunderstorms
DE_CF4_10624,5,-1,0.4,"""Neutral / author is just sharing information"": 0.401
""I can't tell"": 0.405
""Negative"": 0.194
",ment new orleans not architecturally emotionally appropriate cold weather somebody flipped wrong channel city garbled
DE_CF4_10632,5,-1,0.42,"""Neutral / author is just sharing information"": 0.382
""I can't tell"": 0.42
""Tweet not related to weather condition"": 0.198
",snow
DE_CF4_10730,5,-1,0.62,"""I can't tell"": 0.617
""Neutral / author is just sharing information"": 0.187
""Negative"": 0.196
",thawing highness cold
DE_CF4_10795,5,-1,0.6,"""I can't tell"": 0.598
""Negative"": 0.402
",hot chocolate marshmallows needed cold weather
DE_CF4_10846,5,-1,0.61,"""Neutral / author is just sharing information"": 0.39
""I can't tell"": 0.61
",perfect day poem inscription ceiling bedroom dorothy parker http ice rain bed
DE_CF4_10885,5,-1,0.4,"""Neutral / author is just sharing information"": 0.211
""I can't tell"": 0.403
""Negative"": 0.387
",ment oh no need warm weather lol
DE_CF4_10945,5,-1,0.41,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.405
""Positive"": 0.2
""Negative"": 0.202
",;) http chicago storm snow ff ment moved prepared weather fun
DE_CF4_11055,5,-1,0.57,"""Neutral / author is just sharing information"": 0.215
""I can't tell"": 0.569
""Negative"": 0.215
",canny windy outside house like just seen cow go bless
DE_CF4_11088,5,-1,0.37,"""Neutral / author is just sharing information"": 0.234
""I can't tell"": 0.367
""Tweet not related to weather condition"": 0.193
""Negative"": 0.206
",windy outside
DE_CF4_11090,5,-1,0.58,"""Neutral / author is just sharing information"": 0.415
""I can't tell"": 0.585
",ment weather ?
DE_CF4_11099,5,-1,0.41,"""Neutral / author is just sharing information"": 0.187
""I can't tell"": 0.408
""Tweet not related to weather condition"": 0.212
""Negative"": 0.193
",ment weather warning think best somewhere familiar know exits like sean dead !
DE_CF4_11126,5,-1,0.39,"""I can't tell"": 0.391
""Neutral / author is just sharing information"": 0.202
""Tweet not related to weather condition"": 0.204
""Negative"": 0.204
",ment can put calendar like warm weather arrive really soon ?
DE_CF4_11162,5,-1,0.39,"""Neutral / author is just sharing information"": 0.217
""I can't tell"": 0.386
""Tweet not related to weather condition"": 0.181
""Negative"": 0.217
",cold em
DE_CF4_11174,6,-1,0.5,"""I can't tell"": 0.504
""Negative"": 0.496
",soo gonna big bad storm oh snap ! thunder lighting rain snow jamie's mom gets suite hot http
DE_CF4_11177,5,-1,0.42,"""Neutral / author is just sharing information"": 0.395
""I can't tell"": 0.422
""Negative"": 0.183
",storm starting thunder lightening around dog hiding desk rain freezing rain first sleet finally snow
DE_CF4_11259,5,-1,0.39,"""Neutral / author is just sharing information"": 0.226
""I can't tell"": 0.39
""Negative"": 0.385
",bed warm windy rainy outside can hear without look
DE_CF4_11339,5,-1,0.42,"""Neutral / author is just sharing information"": 0.376
""I can't tell"": 0.416
""Negative"": 0.208
",chilly day http
DE_CF4_11365,5,-1,0.4,"""Neutral / author is just sharing information"": 0.395
""I can't tell"": 0.404
""Positive"": 0.201
",nice weekend ment soon weather gets warm coming see ! missed rooftop parties last year
DE_CF4_11402,5,-1,0.41,"""I can't tell"": 0.409
""Neutral / author is just sharing information"": 0.401
""Negative"": 0.19
",ment whoa haven't seen since november blizzard nine something
DE_CF4_11408,5,-1,0.39,"""I can't tell"": 0.39
""Positive"": 0.189
""Tweet not related to weather condition"": 0.22
""Negative"": 0.201
",ment um warm weather ? can't now ?
DE_CF4_11410,5,-1,0.41,"""I can't tell"": 0.412
""Tweet not related to weather condition"": 0.39
""Negative"": 0.198
",leave house tights stockings weather like
DE_CF4_11430,5,-1,0.79,"""I can't tell"": 0.794
""Tweet not related to weather condition"": 0.206
",oh rest storm http
DE_CF4_11453,5,-1,0.4,"""Neutral / author is just sharing information"": 0.397
""I can't tell"": 0.405
""Tweet not related to weather condition"": 0.199
",:( yes due inclement weather changes lol ill send tonight ment ment hey missy forget
DE_CF4_11456,5,-1,0.4,"""I can't tell"": 0.4
""Neutral / author is just sharing information"": 0.208
""Negative"": 0.392
",ment cousin almost dr ! warm ice ? lmao
DE_CF4_11509,5,-1,0.4,"""I can't tell"": 0.398
""Neutral / author is just sharing information"": 0.396
""Positive"": 0.206
",im true white girl cold im shorts pull
DE_CF4_11604,5,-1,0.42,"""Neutral / author is just sharing information"": 0.375
""I can't tell"": 0.423
""Positive"": 0.202
",baby cold outside ! http
DE_CF4_11624,5,-1,0.61,"""Neutral / author is just sharing information"": 0.162
""I can't tell"": 0.615
""Negative"": 0.223
",weirdest storm ever man never seen life thunder lightning snow !
DE_CF4_11627,5,-1,0.6,"""I can't tell"": 0.596
""Positive"": 0.404
",ment cold lol
DE_CF4_11665,5,-1,0.4,"""Neutral / author is just sharing information"": 0.214
""I can't tell"": 0.404
""Negative"": 0.382
",ment storm not dud white blizzard thunder lightning weird ! lots closures http
DE_CF4_11691,5,-1,0.58,"""Neutral / author is just sharing information"": 0.418
""I can't tell"": 0.582
",chilly morning climb http
DE_CF4_11982,5,-1,0.42,"""I can't tell"": 0.42
""Neutral / author is just sharing information"": 0.387
""Negative"": 0.194
",ment ment ment ment gm ! yea hawk morning stay warm
DE_CF4_12045,5,-1,0.43,"""I can't tell"": 0.429
""Positive"": 0.361
""Tweet not related to weather condition"": 0.211
",:-* fought cold rode bike anyway glad
DE_CF4_12146,5,-1,0.4,"""I can't tell"": 0.401
""Neutral / author is just sharing information"": 0.219
""Tweet not related to weather condition"": 0.38
",ment wants warm outside can !
DE_CF4_12165,5,-1,0.41,"""I can't tell"": 0.412
""Neutral / author is just sharing information"": 0.203
""Tweet not related to weather condition"": 0.18
""Negative"": 0.205
",ment got wear vans cold outside mines well flops
DE_CF4_12166,6,-1,0.35,"""Neutral / author is just sharing information"": 0.163
""I can't tell"": 0.345
""Tweet not related to weather condition"": 0.15
""Negative"": 0.342
",ment got wear vans cold outside mines well flops
DE_CF4_12198,5,-1,0.41,"""I can't tell"": 0.413
""Neutral / author is just sharing information"": 0.399
""Positive"": 0.188
",cup ? morning stay blizzard http
DE_CF4_12271,5,-1,0.6,"""I can't tell"": 0.6
""Positive"": 0.2
""Negative"": 0.2
",ment clearly lord's chosen state fair not warm
DE_CF4_12284,5,-1,0.41,"""Neutral / author is just sharing information"": 0.39
""I can't tell"": 0.41
""Negative"": 0.2
",ment windy
DE_CF4_12368,5,-1,0.6,"""I can't tell"": 0.603
""Neutral / author is just sharing information"": 0.19
""Negative"": 0.207
",heard something snowstorm ? idea trade sunshine snow day takers ?
DE_CF4_12450,5,-1,0.42,"""Neutral / author is just sharing information"": 0.179
""I can't tell"": 0.42
""Positive"": 0.191
""Negative"": 0.21
",ment weather make anyone else want nap ? !
DE_CF4_12529,5,-1,0.39,"""I can't tell"": 0.395
""Neutral / author is just sharing information"": 0.391
""Negative"": 0.214
",:) ment ok stay safe warm !
DE_CF4_12561,5,-1,0.42,"""I can't tell"": 0.423
""Tweet not related to weather condition"": 0.385
""Negative"": 0.192
",ment blizzard captured num seconds video http
DE_CF4_12579,5,-1,0.2,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.204
""Positive"": 0.185
""Tweet not related to weather condition"": 0.204
""Negative"": 0.204
",ment stay warm !
DE_CF4_12589,5,-1,0.37,"""Neutral / author is just sharing information"": 0.215
""I can't tell"": 0.373
""Positive"": 0.215
""Negative"": 0.198
",hour cold ! thank !
DE_CF4_12594,5,-1,0.42,"""Neutral / author is just sharing information"": 0.197
""I can't tell"": 0.419
""Positive"": 0.21
""Negative"": 0.175
",ment crap weather num tuesday num num degrees last days cold wind chills everything else good
